user_id,signup_month,last_active_date,last_active_missing,total_sessions,active_months,has_sessions,churned,churn_date,customer_lifetime_days
U00718,2023-09-01,2024-01-01 05:57:00,0,22,5,1,0,,122
U00719,2023-04-01,2023-08-11 03:02:00,0,16,5,1,0,,132
U00720,2023-01-01,2023-05-22 13:49:00,0,10,5,1,1,2023-03-21,141
U00721,2023-09-01,2024-01-09 06:47:00,0,14,5,1,0,,130
U00722,2023-08-01,2023-12-13 00:17:00,0,19,4,1,0,,134
U00723,2023-01-01,2023-05-05 12:04:00,0,21,5,1,0,,124
U00724,2023-03-01,2023-07-01 10:01:00,0,13,5,1,0,,122
U00725,2023-07-01,2023-10-01 09:17:00,0,11,4,1,0,,92
U00726,2023-01-01,2023-05-19 17:31:00,0,10,5,1,1,2023-02-19,138
U00727,2023-10-01,2024-02-16 06:39:00,0,17,5,1,0,,138
U00728,2023-07-01,2023-10-28 11:59:00,0,11,4,1,0,,119
U00729,2023-02-01,2023-06-05 21:50:00,0,14,5,1,0,,124
U00730,2023-08-01,2023-12-16 09:06:00,0,9,4,1,0,,137
U00731,2023-03-01,2023-06-27 04:46:00,0,16,4,1,0,,118
U00732,2023-07-01,2023-11-18 06:41:00,0,12,5,1,0,,140
U00733,2023-10-01,2024-02-09 09:22:00,0,12,5,1,0,,131
U00734,2023-04-01,2023-08-08 23:33:00,0,13,5,1,0,,129
U00735,2023-07-01,2023-11-02 09:47:00,0,14,5,1,1,2023-10-10,124
U00736,2023-01-01,2023-05-07 22:26:00,0,13,5,1,0,,126
U00737,2023-06-01,2023-10-04 21:33:00,0,11,4,1,0,,125
U00738,2023-08-01,2023-11-29 20:40:00,0,14,4,1,0,,120
U00739,2023-09-01,2024-01-06 10:01:00,0,14,5,1,0,,127
U00740,2023-06-01,2023-10-09 19:24:00,0,15,5,1,0,,130
U00741,2023-06-01,2023-10-01 14:53:00,0,18,5,1,0,,122
U00742,2023-09-01,2024-01-06 03:41:00,0,13,4,1,0,,127
U00743,2023-09-01,2023-12-24 20:15:00,0,14,4,1,0,,114
U00744,2023-09-01,2023-12-26 18:59:00,0,12,4,1,0,,116
U00745,2023-06-01,2023-10-17 02:02:00,0,19,4,1,1,2023-08-25,138
U00746,2023-10-01,2024-02-03 06:32:00,0,12,4,1,0,,125
U00747,2023-01-01,2023-05-06 16:10:00,0,18,5,1,0,,125
U00748,2023-05-01,2023-09-11 00:35:00,0,16,5,1,0,,133
U00749,2023-04-01,2023-08-23 09:50:00,0,23,4,1,0,,144
U00750,2023-09-01,2023-12-25 17:45:00,0,15,4,1,0,,115
U00751,2023-07-01,2023-10-28 21:05:00,0,13,4,1,1,2023-09-18,119
U00752,2023-05-01,2023-09-02 19:25:00,0,17,5,1,0,,124
U00753,2023-02-01,2023-06-21 15:27:00,0,12,4,1,1,2023-05-24,140
U00754,2023-08-01,2023-11-23 09:54:00,0,15,4,1,0,,114
U00755,2023-03-01,2023-07-05 09:52:00,0,14,4,1,0,,126
U00756,2023-04-01,2023-08-01 11:57:00,0,10,4,1,1,2023-06-26,122
U00757,2023-08-01,2023-12-28 10:37:00,0,11,3,1,0,,149
U00758,2023-03-01,2023-07-03 11:24:00,0,11,5,1,0,,124
U00759,2023-10-01,2024-02-01 06:20:00,0,16,5,1,0,,123
U00760,2023-09-01,2023-12-23 07:35:00,0,21,4,1,0,,113
U00761,2023-06-01,2023-10-06 22:04:00,0,10,5,1,0,,127
U00762,2023-09-01,2024-01-22 02:52:00,0,15,5,1,0,,143
U00763,2023-07-01,2023-10-28 18:13:00,0,11,3,1,1,2023-08-03,119
U00764,2023-09-01,2023-12-14 09:14:00,0,8,4,1,0,,104
U00765,2023-05-01,2023-08-22 08:43:00,0,6,3,1,0,,113
U00766,2023-04-01,2023-08-23 00:32:00,0,13,4,1,0,,144
U00767,2023-04-01,2023-08-12 02:25:00,0,11,4,1,0,,133
U00768,2023-09-01,2023-12-21 23:39:00,0,8,4,1,0,,111
U00769,2023-05-01,2023-09-02 08:37:00,0,13,5,1,1,2023-07-25,124
U00770,2023-10-01,2024-02-04 12:00:00,0,7,5,1,0,,126
U00771,2023-07-01,2023-11-17 23:14:00,0,15,5,1,0,,139
U00772,2023-05-01,2023-09-24 06:18:00,0,18,4,1,0,,146
U00773,2023-02-01,2023-06-09 00:06:00,0,17,5,1,1,2023-04-10,128
U00774,2023-05-01,2023-09-08 09:45:00,0,19,5,1,0,,130
U00775,2023-04-01,2023-08-03 13:59:00,0,13,5,1,0,,124
U00776,2023-10-01,2024-02-09 21:48:00,0,13,5,1,0,,131
U00777,2023-02-01,2023-05-06 21:39:00,0,6,3,1,1,2023-03-31,94
U00778,2023-10-01,2024-02-19 10:46:00,0,14,4,1,1,2024-01-12,141
U00779,2023-01-01,2023-05-18 18:09:00,0,16,4,1,0,,137
U00780,2023-04-01,2023-08-28 17:06:00,0,17,4,1,0,,149
U00781,2023-07-01,2023-11-22 21:45:00,0,15,4,1,1,2023-11-02,144
U00782,2023-08-01,2023-12-25 03:00:00,0,20,5,1,1,2023-11-11,146
U00783,2023-03-01,2023-06-27 23:48:00,0,10,4,1,0,,118
U00784,2023-03-01,2023-07-19 21:47:00,0,13,4,1,0,,140
U00785,2023-09-01,2023-12-25 23:05:00,0,16,4,1,0,,115
U00786,2023-04-01,2023-08-08 18:38:00,0,22,5,1,1,2023-05-11,129
U00787,2023-05-01,2023-09-14 02:39:00,0,9,4,1,1,2023-08-05,136
U00788,2023-10-01,2024-02-18 05:01:00,0,14,4,1,0,,140
U00789,2023-01-01,2023-05-18 22:40:00,0,13,4,1,1,2023-02-09,137
U00790,2023-04-01,2023-07-16 23:43:00,0,15,4,1,0,,106
U00791,2023-09-01,2024-01-08 04:49:00,0,11,5,1,0,,129
U00792,2023-05-01,2023-09-23 10:39:00,0,18,4,1,0,,145
U00793,2023-06-01,2023-09-30 07:07:00,0,14,4,1,0,,121
U00794,2023-02-01,2023-06-19 12:44:00,0,12,4,1,1,2023-03-21,138
U00795,2023-08-01,2023-12-18 17:47:00,0,13,5,1,0,,139
U00796,2023-09-01,2023-12-15 18:46:00,0,16,4,1,1,2023-10-08,105
U00797,2023-08-01,2023-12-22 05:43:00,0,14,5,1,0,,143
U00798,2023-02-01,2023-06-24 13:04:00,0,14,4,1,0,,143
U00799,2023-08-01,2023-12-11 06:17:00,0,10,5,1,1,2023-11-30,132
U00800,2023-04-01,2023-07-30 09:00:00,0,15,4,1,0,,120
U00801,2023-06-01,2023-10-19 06:30:00,0,14,5,1,1,2023-07-12,140
U00802,2023-04-01,2023-07-22 19:36:00,0,13,4,1,0,,112
U00803,2023-07-01,2023-11-15 22:28:00,0,11,4,1,0,,137
U00804,2023-06-01,2023-08-09 11:55:00,0,8,3,1,1,2023-08-02,69
U00805,2023-02-01,2023-06-18 04:39:00,0,19,5,1,1,2023-05-25,137
U00806,2023-09-01,2023-12-21 23:20:00,0,16,3,1,1,2023-10-25,111
U00807,2023-01-01,2023-04-21 21:00:00,0,16,4,1,0,,110
U00808,2023-05-01,2023-08-27 01:35:00,0,17,4,1,0,,118
U00809,2023-06-01,2023-09-29 15:53:00,0,15,4,1,0,,120
U00810,2023-10-01,2024-02-16 21:45:00,0,20,5,1,0,,138
U00811,2023-07-01,2023-10-15 17:03:00,0,16,4,1,0,,106
U00812,2023-03-01,2023-06-17 11:04:00,0,13,4,1,0,,108
U00813,2023-03-01,2023-07-21 06:08:00,0,19,5,1,0,,142
U00814,2023-09-01,2024-01-01 13:46:00,0,12,5,1,0,,122
U00815,2023-03-01,2023-06-13 17:40:00,0,12,4,1,0,,104
U00816,2023-04-01,2023-08-13 09:21:00,0,14,5,1,1,2023-05-10,134
U00817,2023-09-01,2023-12-31 23:37:00,0,15,4,1,0,,121
U00818,2023-07-01,2023-11-02 05:06:00,0,12,5,1,0,,124
U00819,2023-10-01,2024-02-05 03:47:00,0,16,5,1,0,,127
U00820,2023-04-01,2023-08-12 19:36:00,0,20,5,1,0,,133
U00821,2023-02-01,2023-06-10 19:29:00,0,15,5,1,1,2023-05-12,129
U00822,2023-09-01,2024-01-25 22:45:00,0,16,5,1,0,,146
U00823,2023-10-01,2024-01-24 05:24:00,0,9,3,1,0,,115
U00824,2023-10-01,2024-02-01 16:27:00,0,14,5,1,0,,123
U00825,2023-10-01,2024-02-14 01:00:00,0,12,5,1,1,2023-12-04,136
U00826,2023-03-01,2023-07-17 23:17:00,0,15,5,1,0,,138
U00827,2023-08-01,2023-12-07 02:44:00,0,19,5,1,0,,128
U00828,2023-04-01,2023-08-09 02:11:00,0,10,5,1,0,,130
U00829,2023-02-01,2023-06-15 17:27:00,0,17,4,1,1,2023-06-04,134
U00830,2023-01-01,2023-05-27 05:41:00,0,12,4,1,1,2023-03-23,146
U00831,2023-09-01,2024-01-17 05:31:00,0,16,5,1,1,2023-12-20,138
U00832,2023-10-01,2024-02-09 12:48:00,0,7,5,1,1,2023-12-27,131
U00833,2023-08-01,2023-12-12 23:17:00,0,7,5,1,0,,133
U00834,2023-01-01,2023-05-09 06:28:00,0,12,5,1,0,,128
U00835,2023-01-01,2023-04-20 09:49:00,0,16,4,1,0,,109
U00836,2023-02-01,2023-06-02 23:12:00,0,8,4,1,0,,121
U00837,2023-06-01,2023-10-16 13:47:00,0,17,5,1,0,,137
U00838,2023-01-01,2023-05-12 13:15:00,0,15,4,1,0,,131
U00839,2023-01-01,2023-05-14 09:09:00,0,11,5,1,0,,133
U00840,2023-04-01,2023-08-01 23:47:00,0,11,5,1,0,,122
U00841,2023-08-01,2023-11-24 02:47:00,0,15,4,1,0,,115
U00842,2023-08-01,2023-12-08 11:22:00,0,17,5,1,0,,129
U00843,2023-02-01,2023-06-10 15:13:00,0,14,5,1,0,,129
U00844,2023-06-01,2023-10-18 10:57:00,0,10,3,1,0,,139
U00845,2023-10-01,2024-01-30 23:03:00,0,16,4,1,1,2023-12-12,121
U00846,2023-03-01,2023-06-17 19:47:00,0,9,4,1,0,,108
U00847,2023-01-01,2023-05-10 06:07:00,0,26,5,1,0,,129
U00848,2023-10-01,2024-01-17 17:29:00,0,18,4,1,1,2024-01-02,108
U00849,2023-07-01,2023-11-02 20:53:00,0,18,5,1,1,2023-10-04,124
U00850,2023-08-01,2023-12-20 16:07:00,0,25,5,1,0,,141
U00851,2023-05-01,2023-09-16 16:59:00,0,14,4,1,0,,138
U00852,2023-02-01,2023-06-21 02:15:00,0,16,5,1,0,,140
U00853,2023-08-01,2023-12-01 18:07:00,0,20,5,1,0,,122
U00854,2023-05-01,2023-08-11 08:11:00,0,15,4,1,0,,102
U00855,2023-02-01,2023-06-09 21:02:00,0,15,5,1,0,,128
U00856,2023-08-01,2023-12-06 18:10:00,0,16,5,1,0,,127
U00857,2023-01-01,2023-05-20 19:21:00,0,7,3,1,0,,139
U00858,2023-01-01,2023-05-23 09:49:00,0,19,4,1,1,2023-04-23,142
U00859,2023-04-01,2023-08-23 19:44:00,0,13,4,1,0,,144
U00860,2023-01-01,2023-04-18 14:38:00,0,13,4,1,1,2023-05-17,107
U00861,2023-05-01,2023-09-25 06:42:00,0,14,4,1,0,,147
U00862,2023-10-01,2024-02-13 03:31:00,0,17,4,1,1,2024-01-16,135
U00863,2023-06-01,2023-10-09 19:49:00,0,23,5,1,0,,130
U00864,2023-03-01,2023-06-30 02:39:00,0,18,4,1,0,,121
U00865,2023-07-01,2023-11-28 11:02:00,0,15,4,1,0,,150
U00866,2023-02-01,2023-05-19 19:42:00,0,15,4,1,0,,107
U00867,2023-03-01,2023-07-28 00:28:00,0,16,4,1,0,,149
U00868,2023-09-01,2024-01-08 03:30:00,0,12,5,1,0,,129
U00869,2023-07-01,2023-11-12 05:16:00,0,19,5,1,0,,134
U00870,2023-08-01,2023-11-10 13:14:00,0,12,3,1,0,,101
U00871,2023-06-01,2023-09-28 08:29:00,0,10,4,1,0,,119
U00872,2023-10-01,2024-01-29 00:41:00,0,14,4,1,0,,120
U00873,2023-04-01,2023-08-17 19:52:00,0,12,4,1,0,,138
U00874,2023-03-01,2023-07-09 15:17:00,0,22,5,1,0,,130
U00875,2023-10-01,2024-01-29 17:14:00,0,17,4,1,1,2023-12-23,120
U00876,2023-10-01,2024-01-22 00:44:00,0,15,4,1,0,,113
U00877,2023-07-01,2023-11-11 11:56:00,0,11,5,1,0,,133
U00878,2023-04-01,2023-08-13 15:53:00,0,17,5,1,0,,134
U00879,2023-02-01,2023-06-02 17:50:00,0,19,5,1,0,,121
U00880,2023-02-01,2023-05-24 04:18:00,0,14,4,1,0,,112
U00881,2023-04-01,2023-08-04 17:03:00,0,11,5,1,0,,125
U00882,2023-07-01,2023-10-27 20:29:00,0,18,4,1,1,2023-08-21,118
U00883,2023-01-01,2023-04-28 18:46:00,0,13,4,1,1,2023-02-06,117
U00884,2023-10-01,2024-02-25 17:31:00,0,17,4,1,0,,147
U00885,2023-09-01,2023-12-26 02:22:00,0,9,4,1,1,2023-12-12,116
U00886,2023-06-01,2023-09-17 06:07:00,0,12,4,1,0,,108
U00887,2023-04-01,2023-07-20 23:50:00,0,17,4,1,1,2023-04-27,110
U00888,2023-09-01,2023-12-15 23:45:00,0,13,4,1,0,,105
U00889,2023-04-01,2023-08-11 12:19:00,0,9,4,1,1,2023-06-07,132
U00890,2023-10-01,2024-01-19 06:39:00,0,18,4,1,1,2023-12-02,110
U00891,2023-07-01,2023-11-07 02:34:00,0,11,4,1,1,2023-09-30,129
U00892,2023-07-01,2023-10-24 03:36:00,0,18,4,1,0,,115
U00893,2023-07-01,2023-10-28 04:17:00,0,13,4,1,1,2023-09-23,119
U00894,2023-08-01,2023-12-21 02:16:00,0,13,5,1,0,,142
U00895,2023-08-01,2023-12-23 20:13:00,0,14,4,1,0,,144
U00896,2023-07-01,2023-11-03 20:35:00,0,9,4,1,0,,125
U00897,2023-01-01,2023-05-14 14:55:00,0,16,5,1,0,,133
U00898,2023-03-01,2023-07-14 14:40:00,0,14,5,1,0,,135
U00899,2023-10-01,2024-01-27 23:05:00,0,14,4,1,1,2023-12-03,118
U00900,2023-08-01,2023-11-28 10:58:00,0,11,4,1,0,,119
U00901,2023-04-01,2023-08-04 19:20:00,0,12,5,1,0,,125
U00902,2023-07-01,2023-11-11 18:27:00,0,13,5,1,0,,133
U00903,2023-09-01,2024-01-11 12:40:00,0,8,5,1,0,,132
U00904,2023-06-01,2023-10-10 22:11:00,0,15,5,1,1,2023-09-14,131
U00905,2023-09-01,2023-12-21 18:39:00,0,12,3,1,0,,111
U00906,2023-06-01,2023-10-27 23:52:00,0,5,4,1,1,2023-08-10,148
U00907,2023-10-01,2024-01-28 21:30:00,0,17,4,1,1,2023-11-04,119
U00908,2023-10-01,2024-01-29 19:56:00,0,12,4,1,0,,120
U00909,2023-01-01,2023-05-15 16:39:00,0,11,5,1,0,,134
U00910,2023-01-01,2023-05-25 18:36:00,0,11,5,1,0,,144
U00911,2023-03-01,2023-07-06 05:33:00,0,15,5,1,0,,127
U00912,2023-03-01,2023-07-07 07:53:00,0,13,5,1,0,,128
U00913,2023-09-01,2024-01-09 19:30:00,0,12,4,1,0,,130
U00914,2023-01-01,2023-05-28 19:56:00,0,12,4,1,0,,147
U00915,2023-09-01,2023-12-30 07:44:00,0,20,4,1,1,2023-12-15,120
U00916,2023-01-01,2023-04-28 13:56:00,0,16,4,1,0,,117
U00917,2023-07-01,2023-11-15 23:23:00,0,8,5,1,0,,137
U00918,2023-09-01,2024-01-25 23:50:00,0,21,4,1,0,,146
U00919,2023-05-01,2023-09-22 17:37:00,0,13,4,1,0,,144
U00920,2023-08-01,2023-12-02 10:26:00,0,12,5,1,0,,123
U00921,2023-02-01,2023-06-08 12:33:00,0,9,4,1,0,,127
U00922,2023-05-01,2023-08-15 10:54:00,0,17,4,1,0,,106
U00923,2023-09-01,2023-12-06 13:52:00,0,7,3,1,0,,96
U00924,2023-05-01,2023-09-04 19:08:00,0,11,5,1,0,,126
U00925,2023-07-01,2023-11-02 07:47:00,0,10,5,1,1,2023-11-08,124
U00926,2023-10-01,2024-02-10 17:37:00,0,13,5,1,1,2023-12-17,132
U00927,2023-04-01,2023-08-11 02:33:00,0,15,4,1,0,,132
U00928,2023-02-01,2023-05-31 07:51:00,0,15,4,1,0,,119
U00929,2023-07-01,2023-11-13 19:48:00,0,15,4,1,0,,135
U00930,2023-10-01,2024-02-01 10:51:00,0,13,5,1,1,2023-10-31,123
U00931,2023-01-01,2023-05-04 07:21:00,0,15,5,1,1,2023-04-02,123
U00932,2023-09-01,2024-01-10 15:11:00,0,20,5,1,0,,131
U00933,2023-06-01,2023-09-28 12:49:00,0,21,4,1,1,2023-08-18,119
U00934,2023-09-01,2024-01-26 00:47:00,0,13,4,1,0,,147
U00935,2023-04-01,2023-08-17 19:32:00,0,15,5,1,0,,138
U00936,2023-05-01,2023-09-13 22:39:00,0,11,4,1,0,,135
U00937,2023-05-01,2023-09-14 11:37:00,0,15,5,1,0,,136
U00938,2023-01-01,2023-05-06 12:00:00,0,10,4,1,0,,125
U00939,2023-01-01,2023-04-29 07:45:00,0,11,3,1,1,2023-04-13,118
U00940,2023-03-01,2023-06-18 17:46:00,0,13,4,1,1,2023-07-02,109
U00941,2023-06-01,2023-09-24 03:31:00,0,15,4,1,0,,115
U00942,2023-05-01,2023-08-27 14:07:00,0,10,4,1,1,2023-08-29,118
U00943,2023-10-01,2024-01-27 19:40:00,0,20,4,1,0,,118
U00944,2023-03-01,2023-07-08 23:32:00,0,17,5,1,0,,129
U00945,2023-06-01,2023-10-19 04:06:00,0,15,5,1,0,,140
U00946,2023-08-01,2023-12-10 10:17:00,0,14,5,1,0,,131
U00947,2023-06-01,2023-10-12 18:42:00,0,22,5,1,0,,133
U00948,2023-07-01,2023-11-20 20:34:00,0,17,5,1,1,2023-08-30,142
U00949,2023-05-01,2023-09-13 04:29:00,0,10,3,1,0,,135
U00950,2023-04-01,2023-08-24 13:18:00,0,14,5,1,0,,145
U00951,2023-07-01,2023-10-27 23:35:00,0,14,4,1,1,2023-10-23,118
U00952,2023-10-01,2024-02-21 21:13:00,0,10,4,1,0,,143
U00953,2023-06-01,2023-09-27 22:44:00,0,15,4,1,0,,118
U00954,2023-02-01,2023-05-25 06:37:00,0,15,3,1,0,,113
U00955,2023-03-01,2023-07-14 06:54:00,0,13,4,1,1,2023-04-25,135
U00956,2023-03-01,2023-07-05 08:16:00,0,12,4,1,0,,126
U00957,2023-07-01,2023-10-31 16:49:00,0,19,4,1,1,2023-10-29,122
U00958,2023-01-01,2023-04-22 05:42:00,0,9,4,1,1,2023-02-21,111
U00959,2023-07-01,2023-10-23 12:18:00,0,14,3,1,0,,114
U00960,2023-03-01,2023-07-07 22:53:00,0,16,5,1,0,,128
U00961,2023-08-01,2023-12-07 16:49:00,0,17,5,1,1,2023-09-06,128
U00962,2023-10-01,2024-02-09 02:12:00,0,17,5,1,0,,131
U00963,2023-02-01,2023-06-06 08:46:00,0,11,4,1,0,,125
U00964,2023-07-01,2023-10-25 17:19:00,0,13,4,1,1,2023-08-09,116
U00965,2023-06-01,2023-10-12 10:19:00,0,17,5,1,0,,133
U00966,2023-05-01,2023-09-22 23:57:00,0,14,4,1,0,,144
U00967,2023-02-01,2023-05-21 04:26:00,0,16,4,1,0,,109
U00968,2023-10-01,2024-02-16 01:44:00,0,13,5,1,0,,138
U00969,2023-07-01,2023-10-02 20:28:00,0,13,4,1,0,,93
U00970,2023-05-01,2023-09-13 16:45:00,0,15,5,1,0,,135
U00971,2023-09-01,2023-12-30 22:20:00,0,11,4,1,1,2023-12-06,120
U00972,2023-03-01,2023-07-22 00:33:00,0,18,5,1,0,,143
U00973,2023-08-01,2023-11-15 19:42:00,0,17,4,1,0,,106
U00974,2023-02-01,2023-06-05 15:45:00,0,17,5,1,0,,124
U00975,2023-05-01,2023-07-26 16:48:00,0,9,3,1,1,2023-05-29,86
U00976,2023-04-01,2023-08-04 07:39:00,0,13,4,1,0,,125
U00977,2023-03-01,2023-07-05 12:54:00,0,17,5,1,0,,126
U00978,2023-07-01,2023-11-18 22:34:00,0,12,5,1,1,2023-09-04,140
U00979,2023-07-01,2023-11-08 15:11:00,0,11,5,1,0,,130
U00980,2023-06-01,2023-10-19 15:24:00,0,14,5,1,1,2023-09-12,140
U00981,2023-03-01,2023-07-04 18:32:00,0,18,5,1,0,,125
U00982,2023-04-01,2023-08-11 03:59:00,0,13,4,1,1,2023-07-08,132
U00983,2023-04-01,2023-07-30 16:34:00,0,18,4,1,0,,120
U00984,2023-05-01,2023-09-12 20:41:00,0,18,4,1,0,,134
U00985,2023-05-01,2023-08-29 07:51:00,0,14,4,1,1,2023-07-17,120
U00986,2023-05-01,2023-09-19 20:18:00,0,11,4,1,0,,141
U00987,2023-02-01,2023-06-24 20:47:00,0,20,5,1,0,,143
U00988,2023-10-01,2024-01-31 19:13:00,0,17,4,1,0,,122
U00989,2023-10-01,2024-02-05 07:55:00,0,16,5,1,1,2024-02-05,127
U00990,2023-08-01,2023-12-22 19:12:00,0,15,5,1,0,,143
U00991,2023-05-01,2023-09-25 05:26:00,0,19,4,1,0,,147
U00992,2023-09-01,2023-12-29 06:43:00,0,12,4,1,0,,119
U00993,2023-06-01,2023-09-18 18:19:00,0,13,4,1,0,,109
U00994,2023-03-01,2023-07-15 11:22:00,0,22,5,1,0,,136
U00995,2023-02-01,2023-05-25 03:51:00,0,10,4,1,1,2023-02-26,113
U00996,2023-09-01,2023-12-30 05:44:00,0,18,4,1,1,2023-11-08,120
U00997,2023-10-01,2024-01-23 02:44:00,0,20,4,1,0,,114
U00998,2023-08-01,2023-11-26 05:52:00,0,16,4,1,0,,117
U00999,2023-07-01,2023-10-31 23:54:00,0,15,4,1,0,,122
U01000,2023-02-01,2023-06-12 23:24:00,0,13,5,1,1,2023-03-18,131
U01001,2023-07-01,2023-10-22 01:29:00,0,11,4,1,0,,113
U01002,2023-01-01,2023-05-16 23:53:00,0,15,4,1,1,2023-04-22,135
U01003,2023-07-01,2023-11-18 13:17:00,0,12,4,1,0,,140
U01004,2023-02-01,2023-06-21 00:45:00,0,11,4,1,1,2023-06-04,140
U01005,2023-05-01,2023-09-09 02:42:00,0,11,5,1,0,,131
U01006,2023-09-01,2024-01-14 22:12:00,0,18,5,1,0,,135
U01007,2023-10-01,2024-02-17 04:32:00,0,13,5,1,1,2023-12-06,139
U01008,2023-07-01,2023-09-15 14:49:00,0,8,3,1,1,2023-08-12,76
U01009,2023-09-01,2024-01-01 01:53:00,0,14,5,1,0,,122
U01010,2023-01-01,2023-05-13 14:32:00,0,15,5,1,1,2023-04-28,132
U01011,2023-06-01,2023-09-27 02:51:00,0,20,4,1,1,2023-07-30,118
U01012,2023-03-01,2023-06-29 17:26:00,0,16,4,1,1,2023-04-09,120
U01013,2023-06-01,2023-09-26 14:03:00,0,18,4,1,0,,117
U01014,2023-04-01,2023-07-09 02:15:00,0,15,4,1,1,2023-05-24,99
U01015,2023-06-01,2023-10-16 02:28:00,0,17,4,1,1,2023-08-12,137
U01016,2023-08-01,2023-12-11 14:39:00,0,16,5,1,0,,132
U01017,2023-02-01,2023-05-25 09:01:00,0,15,4,1,0,,113
U01018,2023-02-01,2023-05-29 06:24:00,0,13,3,1,1,2023-03-31,117
U01019,2023-02-01,2023-06-24 20:58:00,0,22,4,1,0,,143
U01020,2023-05-01,2023-08-31 12:16:00,0,9,4,1,0,,122
U01021,2023-10-01,2024-01-29 16:24:00,0,14,3,1,1,2023-10-28,120
U01022,2023-10-01,2024-02-08 02:06:00,0,18,5,1,0,,130
U01023,2023-04-01,2023-08-23 10:48:00,0,19,4,1,1,2023-06-09,144
U01024,2023-04-01,2023-07-21 23:00:00,0,12,4,1,1,2023-07-04,111
U01025,2023-08-01,2023-12-07 17:30:00,0,24,5,1,0,,128
U01026,2023-04-01,2023-08-02 17:14:00,0,10,4,1,0,,123
U01027,2023-08-01,2023-11-06 04:40:00,0,5,3,1,0,,97
U01028,2023-04-01,2023-08-02 09:39:00,0,23,4,1,0,,123
U01029,2023-02-01,2023-05-25 14:51:00,0,9,4,1,1,2023-03-21,113
U01030,2023-10-01,2024-01-29 00:24:00,0,13,3,1,0,,120
U01031,2023-06-01,2023-09-19 16:05:00,0,17,4,1,1,2023-07-21,110
U01032,2023-02-01,2023-06-19 12:33:00,0,11,4,1,1,2023-06-20,138
U01033,2023-09-01,2024-01-05 18:07:00,0,18,5,1,1,2023-12-15,126
U01034,2023-06-01,2023-10-08 11:55:00,0,14,4,1,1,2023-07-28,129
U01035,2023-07-01,2023-11-16 06:49:00,0,20,4,1,1,2023-10-27,138
U01036,2023-06-01,2023-10-21 00:19:00,0,14,5,1,1,2023-09-19,142
U01037,2023-03-01,2023-07-20 04:35:00,0,11,5,1,0,,141
U01038,2023-02-01,2023-05-27 23:41:00,0,14,4,1,0,,115
U01039,2023-03-01,2023-06-27 07:09:00,0,17,4,1,0,,118
U01040,2023-03-01,2023-06-29 00:39:00,0,16,4,1,0,,120
U01041,2023-03-01,2023-07-09 01:09:00,0,17,5,1,1,2023-04-21,130
U01042,2023-08-01,2023-11-27 00:37:00,0,10,4,1,0,,118
U01043,2023-10-01,2024-02-05 04:14:00,0,11,4,1,1,2023-12-18,127
U01044,2023-04-01,2023-07-22 08:54:00,0,11,4,1,0,,112
U01045,2023-10-01,2024-01-22 03:41:00,0,14,4,1,0,,113
U01046,2023-03-01,2023-07-10 10:17:00,0,17,5,1,1,2023-05-02,131
U01047,2023-03-01,2023-07-05 01:16:00,0,12,5,1,0,,126
U01048,2023-08-01,2023-12-06 07:27:00,0,10,4,1,0,,127
U01049,2023-07-01,2023-10-22 13:46:00,0,17,4,1,0,,113
U01050,2023-03-01,2023-07-05 00:32:00,0,12,5,1,0,,126
U01051,2023-10-01,2024-02-11 15:04:00,0,11,4,1,0,,133
U01052,2023-09-01,2024-01-07 19:38:00,0,13,5,1,1,2023-11-08,128
U01053,2023-09-01,2023-12-20 00:56:00,0,18,4,1,1,2023-10-25,110
U01054,2023-08-01,2023-12-12 11:22:00,0,19,4,1,0,,133
U01055,2023-02-01,2023-05-19 23:35:00,0,8,3,1,0,,107
U01056,2023-04-01,2023-08-19 09:48:00,0,18,5,1,1,2023-06-08,140
U01057,2023-05-01,2023-09-01 09:41:00,0,12,4,1,1,2023-06-25,123
U01058,2023-05-01,2023-09-24 09:05:00,0,17,5,1,0,,146
U01059,2023-10-01,2024-02-04 14:11:00,0,16,4,1,1,2024-01-14,126
U01060,2023-09-01,2024-01-14 13:20:00,0,14,5,1,0,,135
U01061,2023-02-01,2023-06-26 19:30:00,0,21,4,1,0,,145
U01062,2023-07-01,2023-11-03 23:09:00,0,12,5,1,0,,125
U01063,2023-08-01,2023-11-30 03:06:00,0,16,4,1,0,,121
U01064,2023-08-01,2023-11-30 13:09:00,0,13,4,1,0,,121
U01065,2023-05-01,2023-08-22 08:10:00,0,14,3,1,1,2023-06-19,113
U01066,2023-08-01,2023-12-11 20:20:00,0,12,5,1,0,,132
U01067,2023-02-01,2023-06-14 19:16:00,0,20,5,1,0,,133
U01068,2023-05-01,2023-08-18 05:49:00,0,15,4,1,0,,109
U01069,2023-06-01,2023-10-08 21:09:00,0,12,4,1,0,,129
U01070,2023-08-01,2023-11-21 16:26:00,0,14,4,1,0,,112
U01071,2023-03-01,2023-07-11 11:10:00,0,14,5,1,0,,132
U01072,2023-01-01,2023-05-24 08:13:00,0,20,4,1,0,,143
U01073,2023-09-01,2024-01-21 02:05:00,0,17,4,1,1,2023-11-09,142
U01074,2023-10-01,2024-01-24 06:23:00,0,16,4,1,0,,115
U01075,2023-05-01,2023-09-22 14:31:00,0,12,4,1,0,,144
U01076,2023-05-01,2023-09-09 17:24:00,0,17,5,1,0,,131
